n_threads;time(s);mPow_size
16;0.000147;4
16;0.00026;4
32;0.000586;4
32;0.00047;4
32;0.000411;4
32;0.00036;4
32;0.00054;4
64;0.00093;4
64;0.001032;4
64;0.000918;4
64;0.000763;4
64;0.00061;4
96;0.00107;4
96;0.000855;4
96;0.000961;4
96;0.000753;4
96;0.002739;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.99981e-06;5
2;3.5e-05;5
2;0.000107;5
2;0.000424;5
2;3.90001e-05;5
2;8.29999e-05;5
4;5.6e-05;5
4;8.10002e-05;5
4;0.00022;5
4;7.39999e-05;5
4;7.99999e-05;5
8;0.000228;5
8;0.000104;5
8;0.000147;5
8;0.000111;5
8;0.000102;5
16;0.000256;5
16;0.000164;5
16;0.000231;5
16;0.001344;5
16;0.004566;5
32;0.000417;5
32;0.000354;5
32;0.0003;5
32;0.000258;5
32;0.000311;5
64;0.000893;5
64;0.000782;5
64;0.000876;5
64;0.001832;5
64;0.002134;5
96;0.001314;5
96;0.001615;5
96;0.002008;5
96;0.001725;5
96;0.001772;5
1;1.99999e-05;6
1;0.000251;6
1;2.7e-05;6
1;1.90001e-05;6
1;1.90001e-05;6
2;6.2e-05;6
2;6.89998e-05;6
2;6.3e-05;6
2;8.19999e-05;6
2;0.000435;6
4;7.29999e-05;6
4;0.000298;6
4;8.40002e-05;6
4;0.000612;6
4;0.00011;6
8;0.000138;6
8;0.001535;6
8;0.000734;6
8;0.000123;6
8;0.002206;6
16;0.000624;6
16;0.000661;6
16;0.000506;6
16;0.00017;6
16;0.000232;6
32;0.000368;6
32;0.000316;6
32;0.000325;6
32;0.000313;6
32;0.000284;6
64;0.000534;6
64;0.000562;6
64;0.00107;6
64;0.000654;6
64;0.000697;6
96;0.001126;6
96;0.001301;6
96;0.003501;6
96;0.001385;6
96;0.001019;6
1;7.40001e-05;7
1;0.000193;7
1;0.000154;7
1;9.5e-05;7
1;7.60001e-05;7
2;0.000248;7
2;0.000465;7
2;0.000177;7
2;0.000192;7
2;0.000242;7
4;0.000171;7
4;0.000133;7
4;0.000242;7
4;0.000229;7
4;0.000356;7
8;0.00014;7
8;0.000159;7
8;0.000109;7
8;0.000156;7
8;0.000159;7
16;0.000204;7
16;0.00021;7
16;0.000211;7
16;0.000203;7
16;0.0002;7
32;0.000299;7
32;0.000342;7
32;0.000326;7
32;0.000275;7
32;0.00061;7
64;0.000613;7
64;0.000588;7
64;0.000639;7
64;0.000513;7
64;0.000633;7
96;0.000276;7
96;0.00036;7
96;0.000368;7
96;0.000467;7
96;0.000374;7
1;0.000297;8
1;0.000298;8
1;0.000298;8
1;0.000298;8
1;0.000298;8
2;0.000689;8
2;0.000411;8
2;0.000501;8
2;0.00067;8
2;0.000434;8
4;0.00041;8
4;0.000403;8
4;0.000425;8
4;0.000463;8
4;0.000446;8
8;0.000313;8
8;0.000413;8
8;0.000309;8
8;0.000374;8
8;0.000333;8
16;0.000345;8
16;0.000899;8
16;0.000616;8
16;0.000483;8
16;0.000354;8
32;0.000515;8
32;0.000507;8
32;0.00057;8
32;0.000543;8
32;0.000496;8
64;0.000784;8
64;0.000623;8
64;0.000542;8
64;0.000806;8
64;0.000829;8
96;0.000279;8
96;0.00139;8
96;0.000286;8
96;0.000879;8
96;0.000554;8
1;0.001188;9
1;0.001188;9
1;0.001196;9
1;0.003582;9
1;0.001192;9
2;0.003376;9
2;0.003196;9
2;0.003097;9
2;0.001926;9
2;0.001565;9
4;0.002239;9
4;0.00141;9
4;0.002904;9
4;0.001666;9
4;0.003206;9
8;0.002246;9
8;0.003545;9
8;0.00448;9
8;0.00163;9
8;0.00219;9
16;0.001745;9
16;0.002028;9
16;0.002273;9
16;0.000855;9
16;0.002093;9
32;0.004518;9
32;0.002441;9
32;0.003078;9
32;0.002155;9
32;0.00271;9
64;0.004351;9
64;0.002397;9
64;0.002923;9
64;0.002283;9
64;0.003827;9
96;0.003291;9
96;0.00453;9
96;0.002856;9
96;0.003223;9
96;0.004272;9
1;0.008302;10
1;0.008085;10
1;0.007699;10
1;0.024549;10
1;0.014097;10
2;0.010746;10
2;0.0101;10
2;0.005359;10
2;0.013646;10
2;0.007788;10
4;0.006195;10
4;0.005925;10
4;0.009025;10
4;0.004358;10
4;0.008425;10
8;0.005732;10
8;0.003321;10
8;0.005182;10
8;0.002583;10
8;0.00398;10
16;0.002152;10
16;0.003403;10
16;0.003019;10
16;0.002932;10
16;0.005956;10
32;0.001715;10
32;0.002741;10
32;0.003029;10
32;0.002489;10
32;0.004264;10
64;0.005066;10
64;0.00278;10
64;0.002099;10
64;0.00255;10
64;0.002277;10
96;0.002543;10
96;0.005538;10
96;0.002843;10
96;0.014374;10
96;0.004095;10
1;0.05077;11
1;0.041193;11
1;0.043772;11
1;0.036219;11
1;0.026349;11
2;0.029202;11
2;0.043587;11
2;0.030371;11
2;0.029462;11
2;0.037779;11
4;0.021113;11
4;0.025851;11
4;0.02627;11
4;0.020545;11
4;0.026374;11
8;0.017747;11
8;0.018804;11
8;0.022888;11
8;0.016126;11
8;0.024201;11
16;0.017958;11
16;0.027831;11
16;0.015679;11
16;0.011209;11
16;0.015228;11
32;0.009492;11
32;0.017011;11
32;0.014927;11
32;0.014345;11
32;0.014278;11
64;0.014159;11
64;0.015199;11
64;0.020496;11
64;0.021322;11
64;0.018088;11
96;0.019926;11
96;0.016348;11
96;0.014608;11
96;0.020856;11
96;0.018152;11
1;0.214772;12
1;0.226053;12
1;0.211769;12
1;0.211921;12
1;0.254862;12
2;0.168387;12
2;0.164238;12
2;0.355799;12
2;0.289703;12
2;0.177235;12
4;0.129451;12
4;0.133185;12
4;0.10533;12
4;0.130028;12
4;0.123697;12
8;0.079183;12
8;0.091195;12
8;0.077803;12
8;0.095989;12
8;0.074323;12
16;0.053276;12
16;0.061979;12
16;0.059286;12
16;0.066781;12
16;0.06656;12
32;0.04702;12
32;0.070573;12
32;0.064631;12
32;0.063527;12
32;0.04971;12
64;0.042845;12
64;0.048487;12
64;0.046942;12
64;0.057158;12
64;0.05168;12
96;0.057694;12
96;0.04377;12
96;0.053818;12
96;0.054922;12
96;0.046476;12
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;1.99978e-06;4
2;0.0003;4
2;0.000108;4
2;3.5e-05;4
2;2.5e-05;4
2;6.2e-05;4
4;7.00001e-05;4
4;6.5e-05;4
4;5.6e-05;4
4;5.39999e-05;4
4;6e-05;4
8;6.6e-05;4
8;8.09999e-05;4
8;0.000125;4
8;9e-05;4
8;0.000107;4
16;0.000172;4
16;0.000141;4
16;0.000343;4
16;0.000151;4
16;0.000143;4
32;0.000304;4
32;0.000262;4
32;0.000265;4
32;0.00035;4
32;0.000305;4
64;0.000512;4
64;0.000545;4
64;0.000546;4
64;0.000482;4
64;0.000483;4
96;0.000746;4
96;0.000714;4
96;0.000785;4
96;0.000778;4
96;0.000834;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;1.50001e-05;5
2;2.7e-05;5
2;4.79999e-05;5
2;4.99999e-05;5
2;0.00012;5
2;5.9e-05;5
4;4.19999e-05;5
4;7.00001e-05;5
4;5.8e-05;5
4;6.90001e-05;5
4;5.5e-05;5
8;6.4e-05;5
8;9.4e-05;5
8;8.6e-05;5
8;8.29999e-05;5
8;6.79998e-05;5
16;0.000124;5
16;0.00013;5
16;0.000143;5
16;0.000243;5
16;0.000169;5
32;0.000298;5
32;0.000278;5
32;0.000267;5
32;0.000359;5
32;0.00036;5
64;0.001551;5
64;0.002012;5
64;0.002671;5
64;0.000453;5
64;0.00046;5
96;0.00164;5
96;0.000773;5
96;0.000847;5
96;0.000836;5
96;0.000824;5
1;1.90001e-05;6
1;4.59999e-05;6
1;2.39999e-05;6
1;2.00002e-05;6
1;1.89999e-05;6
2;6.7e-05;6
2;7.00001e-05;6
2;6.6e-05;6
2;6.6e-05;6
2;6.3e-05;6
4;0.000119;6
4;8.8e-05;6
4;9.7e-05;6
4;7.40001e-05;6
4;0.000176;6
8;7.80001e-05;6
8;0.000104;6
8;0.000114;6
8;8.00001e-05;6
8;0.000105;6
16;0.000137;6
16;0.000219;6
16;0.000163;6
16;0.000144;6
16;0.000285;6
32;0.000265;6
32;0.000288;6
32;0.000358;6
32;0.000304;6
32;0.000447;6
64;0.000437;6
64;0.001468;6
64;0.000468;6
64;0.000508;6
64;0.000738;6
96;0.000688;6
96;0.000692;6
96;0.000834;6
96;0.000837;6
96;0.000925;6
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;8.19999e-05;7
2;0.000355;7
2;0.000272;7
2;0.000168;7
2;0.000168;7
2;0.000207;7
4;0.000133;7
4;0.000185;7
4;0.000179;7
4;0.000132;7
4;0.000175;7
8;0.000231;7
8;0.000156;7
8;0.000144;7
8;0.000167;7
8;0.000142;7
16;0.000182;7
16;0.000194;7
16;0.000174;7
16;0.000171;7
16;0.000189;7
32;0.000376;7
32;0.000371;7
32;0.000317;7
32;0.00032;7
32;0.00031;7
64;0.000707;7
64;0.000543;7
64;0.000581;7
64;0.000511;7
64;0.000499;7
96;0.000857;7
96;0.001306;7
96;0.000768;7
96;0.000849;7
96;0.000719;7
1;0.000297;8
1;0.000298;8
1;0.000298;8
1;0.000297;8
1;0.000297;8
2;0.000524;8
2;0.000337;8
2;0.000583;8
2;0.000809;8
2;0.000375;8
4;0.000373;8
4;0.000377;8
4;0.000389;8
4;0.000548;8
4;0.000323;8
8;0.000375;8
8;0.000323;8
8;0.000332;8
8;0.000373;8
8;0.000325;8
16;0.000372;8
16;0.000382;8
16;0.000545;8
16;0.000252;8
16;0.000456;8
32;0.000919;8
32;0.000486;8
32;0.000474;8
32;0.000541;8
32;0.000525;8
64;0.000813;8
64;0.000717;8
64;0.000816;8
64;0.000761;8
64;0.000767;8
96;0.00111;8
96;0.001105;8
96;0.001005;8
96;0.00101;8
96;0.000801;8
1;0.002919;9
1;0.001187;9
1;0.001207;9
1;0.002554;9
1;0.001327;9
2;0.002007;9
2;0.001628;9
2;0.00148;9
2;0.001767;9
2;0.001487;9
4;0.001469;9
4;0.002012;9
4;0.001497;9
4;0.001461;9
4;0.001605;9
8;0.002;9
8;0.001296;9
8;0.001453;9
8;0.002388;9
8;0.001315;9
16;0.002088;9
16;0.001372;9
16;0.001737;9
16;0.001268;9
16;0.001985;9
32;0.001387;9
32;0.002323;9
32;0.001312;9
32;0.003111;9
32;0.001825;9
64;0.00163;9
64;0.00225;9
64;0.002522;9
64;0.001834;9
64;0.001781;9
96;0.002187;9
96;0.004316;9
96;0.002971;9
96;0.002007;9
96;0.001927;9
1;0.004777;10
1;0.009368;10
1;0.016417;10
1;0.00977;10
1;0.008501;10
2;0.010064;10
2;0.005152;10
2;0.006628;10
2;0.005242;10
2;0.006062;10
4;0.004946;10
4;0.008423;10
4;0.009004;10
4;0.005714;10
4;0.005907;10
8;0.006917;10
8;0.010432;10
8;0.00503;10
8;0.01024;10
8;0.004352;10
16;0.003965;10
16;0.005307;10
16;0.004973;10
16;0.00645;10
16;0.008569;10
32;0.004519;10
32;0.010788;10
32;0.04246;10
32;0.004592;10
32;0.003016;10
64;0.005798;10
64;0.002863;10
64;0.004401;10
64;0.009271;10
64;0.005161;10
96;0.008374;10
96;0.003586;10
96;0.010671;10
96;0.003071;10
96;0.002977;10
1;0.038881;11
1;0.050389;11
1;0.035712;11
1;0.03962;11
1;0.042509;11
2;0.024645;11
2;0.026986;11
2;0.019281;11
2;0.023792;11
2;0.040187;11
4;0.017529;11
4;0.014775;11
4;0.014235;11
4;0.014702;11
4;0.017246;11
8;0.021548;11
8;0.028321;11
8;0.022154;11
8;0.016472;11
8;0.019346;11
16;0.016811;11
16;0.017382;11
16;0.020166;11
16;0.026007;11
16;0.023181;11
32;0.008067;11
32;0.00992;11
32;0.007353;11
32;0.007398;11
32;0.009324;11
64;0.012566;11
64;0.017901;11
64;0.012505;11
64;0.022704;11
64;0.029077;11
96;0.011729;11
96;0.007046;11
96;0.008672;11
96;0.008034;11
96;0.009706;11
1;0.200343;12
1;0.197995;12
1;0.197486;12
1;0.199351;12
1;0.235321;12
2;0.144442;12
2;0.155015;12
2;0.165506;12
2;0.16529;12
2;0.14664;12
4;0.120294;12
4;0.108485;12
4;0.135923;12
4;0.209761;12
4;0.226587;12
8;0.083092;12
8;0.107347;12
8;0.11156;12
8;0.123161;12
8;0.125334;12
16;0.066982;12
16;0.112742;12
16;0.100378;12
16;0.084863;12
16;0.117426;12
32;0.04425;12
32;0.0649;12
32;0.072267;12
32;0.057845;12
32;0.064607;12
64;0.041508;12
64;0.057887;12
64;0.074168;12
64;0.059201;12
64;0.055727;12
96;0.039445;12
96;0.072206;12
96;0.053005;12
96;0.072127;12
96;0.057179;12
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;1.00001e-06;4
1;7.00005e-06;4
2;0.000229;4
2;4.69999e-05;4
2;5.9e-05;4
2;2.19999e-05;4
2;2.10002e-05;4
4;0.000115;4
4;5.00001e-05;4
4;7.80001e-05;4
4;0.000114;4
4;0.000343;4
8;0.0001;4
8;0.000115;4
8;0.000158;4
8;0.000104;4
8;9.2e-05;4
16;0.000121;4
16;0.000162;4
16;0.000144;4
16;0.000149;4
16;0.000151;4
32;0.000252;4
32;0.000285;4
32;0.000337;4
32;0.000276;4
32;0.000289;4
64;0.00048;4
64;0.000453;4
64;0.000616;4
64;0.000551;4
64;0.000494;4
96;0.000864;4
96;0.001487;4
96;0.000937;4
96;0.001161;4
96;0.001031;4
1;5.00004e-06;5
1;5.00004e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;4.99981e-06;5
2;7.49999e-05;5
2;0.000394;5
2;5.39999e-05;5
2;4.39999e-05;5
2;0.000377;5
4;8.49999e-05;5
4;6e-05;5
4;6.6e-05;5
4;5.9e-05;5
4;5.20002e-05;5
8;0.000173;5
8;0.00037;5
8;9.2e-05;5
8;8.39999e-05;5
8;8.6e-05;5
16;0.000138;5
16;0.000254;5
16;0.000212;5
16;0.001682;5
16;0.00034;5
32;0.000271;5
32;0.000337;5
32;0.000323;5
32;0.000296;5
32;0.000274;5
64;0.000761;5
64;0.000548;5
64;0.000704;5
64;0.000503;5
64;0.00053;5
96;0.000894;5
96;0.000827;5
96;0.001589;5
96;0.002802;5
96;0.001114;5
1;1.90001e-05;6
1;1.89999e-05;6
1;7.69999e-05;6
1;1.90001e-05;6
1;1.89999e-05;6
2;5.30002e-05;6
2;8.49999e-05;6
2;0.000709;6
2;0.000939;6
2;0.000257;6
4;5.7e-05;6
4;5.9e-05;6
4;0.000116;6
4;6.7e-05;6
4;6.1e-05;6
8;9.1e-05;6
8;0.000127;6
8;7.60001e-05;6
8;0.000108;6
8;9.7e-05;6
16;0.00016;6
16;0.000169;6
16;0.000163;6
16;0.000193;6
16;0.000206;6
32;0.000245;6
32;0.000371;6
32;0.000245;6
32;0.000359;6
32;0.00026;6
64;0.000543;6
64;0.000619;6
64;0.000699;6
64;0.000485;6
64;0.00053;6
96;0.000776;6
96;0.000686;6
96;0.001067;6
96;0.001199;6
96;0.0007;6
1;7.50001e-05;7
1;8.29999e-05;7
1;7.49999e-05;7
1;7.59999e-05;7
1;0.000218;7
2;0.000322;7
2;0.000162;7
2;0.000173;7
2;0.000191;7
2;0.000164;7
4;0.000161;7
4;0.000142;7
4;0.000124;7
4;0.000124;7
4;0.000374;7
8;0.000181;7
8;0.000128;7
8;0.00015;7
8;0.000133;7
8;0.000154;7
16;0.000207;7
16;0.000216;7
16;0.00021;7
16;0.000214;7
16;0.000186;7
32;0.000527;7
32;0.000618;7
32;0.000514;7
32;0.000494;7
32;0.000299;7
64;0.000595;7
64;0.000599;7
64;0.000582;7
64;0.000603;7
64;0.000574;7
96;0.001174;7
96;0.00099;7
96;0.000856;7
96;0.000846;7
96;0.000895;7
1;0.000309;8
1;0.000309;8
1;0.000298;8
1;0.000315;8
1;0.000876;8
2;0.000662;8
2;0.001153;8
2;0.000651;8
2;0.00068;8
2;0.000489;8
4;0.000383;8
4;0.000391;8
4;0.000409;8
4;0.000387;8
4;0.000393;8
8;0.000652;8
8;0.00119;8
8;0.000763;8
8;0.000649;8
8;0.000924;8
16;0.000476;8
16;0.00077;8
16;0.00084;8
16;0.000451;8
16;0.000368;8
32;0.001221;8
32;0.000799;8
32;0.000743;8
32;0.000643;8
32;0.000537;8
64;0.000729;8
64;0.000725;8
64;0.00113;8
64;0.000913;8
64;0.000962;8
96;0.001528;8
96;0.001765;8
96;0.001377;8
96;0.001339;8
96;0.002168;8
1;0.001188;9
1;0.002795;9
1;0.001454;9
1;0.001191;9
1;0.001187;9
2;0.00208;9
2;0.004658;9
2;0.004419;9
2;0.001575;9
2;0.001822;9
4;0.001408;9
4;0.002301;9
4;0.001441;9
4;0.006449;9
4;0.002152;9
8;0.001401;9
8;0.00202;9
8;0.001788;9
8;0.001208;9
8;0.001934;9
16;0.003671;9
16;0.003148;9
16;0.003478;9
16;0.003532;9
16;0.002742;9
32;0.002135;9
32;0.003639;9
32;0.004855;9
32;0.003222;9
32;0.001376;9
64;0.001843;9
64;0.001623;9
64;0.002344;9
64;0.001155;9
64;0.001235;9
96;0.002155;9
96;0.001521;9
96;0.001868;9
96;0.001126;9
96;0.001643;9
1;0.006614;10
1;0.00749;10
1;0.011642;10
1;0.006848;10
1;0.007794;10
2;0.008158;10
2;0.006187;10
2;0.004455;10
2;0.007551;10
2;0.005453;10
4;0.006943;10
4;0.003318;10
4;0.012786;10
4;0.004269;10
4;0.011226;10
8;0.004259;10
8;0.005496;10
8;0.006901;10
8;0.006795;10
8;0.008115;10
16;0.007689;10
16;0.008121;10
16;0.008223;10
16;0.011819;10
16;0.00598;10
32;0.009529;10
32;0.032549;10
32;0.005256;10
32;0.002954;10
32;0.004447;10
64;0.008781;10
64;0.002522;10
64;0.006093;10
64;0.00726;10
64;0.028566;10
96;0.008874;10
96;0.008839;10
96;0.007552;10
96;0.006894;10
96;0.007748;10
1;0.039162;11
1;0.024681;11
1;0.035999;11
1;0.042917;11
1;0.03344;11
2;0.031901;11
2;0.026105;11
2;0.038202;11
2;0.036389;11
2;0.027733;11
4;0.041098;11
4;0.034136;11
4;0.020321;11
4;0.022982;11
4;0.029756;11
8;0.016082;11
8;0.020999;11
8;0.029671;11
8;0.022184;11
8;0.013113;11
16;0.014017;11
16;0.017792;11
16;0.016526;11
16;0.021953;11
16;0.021037;11
32;0.017065;11
32;0.014295;11
32;0.010609;11
32;0.017756;11
32;0.016445;11
64;0.026126;11
64;0.020655;11
64;0.015225;11
64;0.010399;11
64;0.010748;11
96;0.010668;11
96;0.008495;11
96;0.014867;11
96;0.022354;11
96;0.014998;11
1;1.00001e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
2;2.20002e-05;4
2;3.1e-05;4
2;0.000228;4
2;4.60001e-05;4
2;3.4e-05;4
4;6e-05;4
4;4.89999e-05;4
4;4.00001e-05;4
4;7.99999e-05;4
4;6.3e-05;4
8;8.7e-05;4
8;9.1e-05;4
8;8.7e-05;4
8;8.39999e-05;4
8;8.10002e-05;4
16;0.000183;4
16;0.000151;4
16;0.000187;4
16;0.000155;4
16;0.000152;4
32;0.000306;4
32;0.000353;4
32;0.000327;4
32;0.002895;4
32;0.000399;4
64;0.000548;4
64;0.000475;4
64;0.000668;4
64;0.000686;4
64;0.000616;4
96;0.000823;4
96;0.000916;4
96;0.00092;4
96;0.000766;4
96;0.000803;4
1;5.00004e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;1.79999e-05;5
2;2.9e-05;5
2;0.00079;5
2;4.50001e-05;5
2;5.9e-05;5
2;4.10001e-05;5
4;4.99999e-05;5
4;5.09999e-05;5
4;6.6e-05;5
4;5.29999e-05;5
4;5.10002e-05;5
8;7.09998e-05;5
8;8.80002e-05;5
8;0.0001;5
8;0.000106;5
8;0.00012;5
16;0.000154;5
16;0.00021;5
16;0.000212;5
16;0.000177;5
16;0.000167;5
32;0.000244;5
32;0.000254;5
32;0.000468;5
32;0.000295;5
32;0.000339;5
64;0.000718;5
64;0.000637;5
64;0.00149;5
64;0.000787;5
64;0.000762;5
96;0.000722;5
96;0.001015;5
96;0.000942;5
96;0.001235;5
96;0.000856;5
1;1.89999e-05;6
1;1.90001e-05;6
1;4.90001e-05;6
1;4.80001e-05;6
1;4.70001e-05;6
2;6.5e-05;6
2;8.09999e-05;6
2;8.7e-05;6
2;6.2e-05;6
2;0.000172;6
4;0.00044;6
4;6.2e-05;6
4;6e-05;6
4;6.90001e-05;6
4;8.20002e-05;6
8;0.000105;6
8;9.69998e-05;6
8;0.000343;6
8;8.9e-05;6
8;7.60001e-05;6
16;0.000144;6
16;0.000156;6
16;0.000157;6
16;0.000173;6
16;0.000158;6
32;0.000418;6
32;0.000353;6
32;0.000264;6
32;0.000325;6
32;0.00027;6
64;0.00104;6
64;0.000552;6
64;0.001314;6
64;0.000665;6
64;0.000489;6
96;0.000781;6
96;0.000898;6
96;0.000925;6
96;0.000864;6
96;0.001326;6
1;0.000182;7
1;0.000214;7
1;0.000185;7
1;0.000202;7
1;7.59999e-05;7
2;0.000144;7
2;0.000197;7
2;0.000163;7
2;0.000218;7
2;0.00016;7
4;0.000132;7
4;0.000128;7
4;0.000177;7
4;0.000129;7
4;0.000546;7
8;0.000194;7
8;0.000241;7
8;0.000229;7
8;0.000414;7
8;0.000141;7
16;0.000418;7
16;0.001164;7
16;0.000225;7
16;0.000286;7
16;0.000357;7
32;0.000348;7
32;0.000313;7
32;0.000441;7
32;0.000727;7
32;0.000379;7
64;0.000603;7
64;0.000808;7
64;0.000663;7
64;0.000568;7
64;0.000622;7
96;0.000864;7
96;0.00099;7
96;0.000794;7
96;0.000807;7
96;0.001361;7
1;0.000298;8
1;0.000298;8
1;0.000393;8
1;0.000913;8
1;0.001103;8
2;0.000613;8
2;0.000705;8
2;0.000746;8
2;0.000848;8
2;0.000655;8
4;0.000415;8
4;0.00046;8
4;0.000708;8
4;0.001154;8
4;0.001192;8
8;0.000459;8
8;0.000529;8
8;0.001135;8
8;0.000486;8
8;0.00075;8
16;0.000635;8
16;0.000412;8
16;0.000932;8
16;0.001253;8
16;0.000385;8
32;0.001855;8
32;0.000718;8
32;0.001372;8
32;0.000659;8
32;0.000711;8
64;0.000775;8
64;0.001432;8
64;0.000944;8
64;0.000806;8
64;0.001331;8
96;0.00107;8
96;0.001096;8
96;0.001728;8
96;0.00107;8
96;0.001608;8
1;0.001424;9
1;0.001196;9
1;0.00119;9
1;0.001455;9
1;0.001217;9
2;0.002607;9
2;0.001445;9
2;0.001992;9
2;0.003006;9
2;0.002972;9
4;0.002414;9
4;0.002219;9
4;0.003765;9
4;0.001542;9
4;0.00193;9
8;0.001518;9
8;0.00173;9
8;0.001571;9
8;0.001026;9
8;0.00384;9
16;0.002032;9
16;0.001702;9
16;0.002235;9
16;0.00158;9
16;0.00243;9
32;0.001382;9
32;0.002769;9
32;0.002123;9
32;0.003304;9
32;0.001274;9
64;0.001059;9
64;0.001232;9
64;0.001569;9
64;0.001348;9
64;0.001258;9
96;0.001587;9
96;0.001668;9
96;0.001698;9
96;0.00132;9
96;0.001698;9
1;0.009528;10
1;0.006395;10
1;0.008116;10
1;0.005916;10
1;0.005985;10
2;0.005974;10
2;0.006;10
2;0.006082;10
2;0.010347;10
2;0.006142;10
4;0.003053;10
4;0.005074;10
4;0.003375;10
4;0.004153;10
4;0.003067;10
8;0.003741;10
8;0.003622;10
8;0.003933;10
8;0.001821;10
8;0.005378;10
16;0.002902;10
16;0.00461;10
16;0.001994;10
16;0.004952;10
16;0.007013;10
32;0.002842;10
32;0.005037;10
32;0.003951;10
32;0.002878;10
32;0.002705;10
64;0.003096;10
64;0.009566;10
64;0.014479;10
64;0.020276;10
64;0.004705;10
96;0.011483;10
96;0.005694;10
96;0.002852;10
96;0.007099;10
96;0.003667;10
1;0.040307;11
1;0.028432;11
1;0.019808;11
1;0.023832;11
1;0.0261;11
2;0.048951;11
2;0.036684;11
2;0.037558;11
2;0.020186;11
2;0.026728;11
4;0.017995;11
4;0.020767;11
4;0.012618;11
4;0.036363;11
4;0.0242;11
8;0.020307;11
8;0.019562;11
8;0.009975;11
8;0.013128;11
8;0.008011;11
16;0.02473;11
16;0.02376;11
16;0.015931;11
16;0.022416;11
16;0.016627;11
32;0.012194;11
32;0.023189;11
32;0.02607;11
32;0.018267;11
32;0.017155;11
64;0.027434;11
64;0.017287;11
64;0.033967;11
64;0.021069;11
64;0.012908;11
96;0.013442;11
96;0.017489;11
96;0.016013;11
96;0.013761;11
96;0.009237;11
1;0.227702;12
1;0.213328;12
1;0.211986;12
1;0.31733;12
1;0.24583;12
2;0.148815;12
2;0.133023;12
2;0.176057;12
2;0.202019;12
2;0.156455;12
4;0.118868;12
4;0.099717;12
4;0.137912;12
4;0.11449;12
4;0.1112;12
8;0.070187;12
8;0.071138;12
8;0.071743;12
8;0.055884;12
8;0.064946;12
16;0.072178;12
16;0.059452;12
16;0.067038;12
16;0.063926;12
16;0.077746;12
32;0.045573;12
32;0.042236;12
32;0.051323;12
32;0.059838;12
32;0.047045;12
64;0.044517;12
64;0.053798;12
64;0.091407;12
64;0.056207;12
64;0.045762;12
96;0.038984;12
96;0.045525;12
96;0.049661;12
96;0.041703;12
96;0.041239;12
1;1.00001e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
2;2.7e-05;4
2;5.10002e-05;4
2;3.2e-05;4
2;0.002043;4
2;3e-05;4
4;4.39999e-05;4
4;0.000638;4
4;5.29999e-05;4
4;5.9e-05;4
4;5.39999e-05;4
8;7.59999e-05;4
8;9.1e-05;4
8;9.3e-05;4
8;0.000321;4
8;9.4e-05;4
16;0.000134;4
16;0.000154;4
16;0.00016;4
16;0.000151;4
16;0.000151;4
32;0.000282;4
32;0.000382;4
32;0.000287;4
32;0.000368;4
32;0.000262;4
64;0.001558;4
64;0.000836;4
64;0.000513;4
64;0.000655;4
64;0.000732;4
96;0.000998;4
96;0.001204;4
96;0.000742;4
96;0.000767;4
96;0.000906;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
2;3.7e-05;5
2;2.7e-05;5
2;5.19999e-05;5
2;5.10002e-05;5
2;3.7e-05;5
4;4.99999e-05;5
4;4.99999e-05;5
4;4.99999e-05;5
4;0.000108;5
4;4.80001e-05;5
8;0.000159;5
8;0.000181;5
8;0.000106;5
8;0.000109;5
8;0.000219;5
16;0.000356;5
16;0.000153;5
16;0.000152;5
16;0.000149;5
16;0.000754;5
32;0.000252;5
32;0.00028;5
32;0.000314;5
32;0.00026;5
32;0.000258;5
64;0.00053;5
64;0.001114;5
64;0.000524;5
64;0.000538;5
64;0.000653;5
96;0.000763;5
96;0.000755;5
96;0.000734;5
96;0.001001;5
96;0.000837;5
1;4.59999e-05;6
1;2.09999e-05;6
1;1.89999e-05;6
1;5.9e-05;6
1;4.59999e-05;6
2;0.000134;6
2;0.000243;6
2;0.000105;6
2;7.00001e-05;6
2;6.1e-05;6
4;0.000551;6
4;6.59998e-05;6
4;6.5e-05;6
4;9e-05;6
4;0.000151;6
8;0.00012;6
8;0.00017;6
8;0.00011;6
8;0.000109;6
8;0.000103;6
16;0.000164;6
16;0.000164;6
16;0.000172;6
16;0.000235;6
16;0.000216;6
32;0.000336;6
32;0.001354;6
32;0.000527;6
32;0.00039;6
32;0.000325;6
64;0.00056;6
64;0.000578;6
64;0.000931;6
